Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName,GoogleMapsURL
Hiền - Bánh Canh Cua 395,"395 Bùi Đình Tuý Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","108,070,771","1,066,990,053",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17121134-Reviews-Hien_Banh_Canh_Cua_395-Ho_Chi_Minh_City.html,Food,"Hiền - Bánh Canh Cua 395 395 Bùi Đình Tuý Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
Bánh cam Tứ Quý,"số 1 đường 22, p.Phuoc Long B, quận 9, HCM, Thành phố Hồ Chí Minh Việt Nam","108,266,462","1,067,748,355",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Đồ ăn nhanh, Kiểu Á, Cửa hàng thức ăn ngon, Thức ăn đường phố",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21054626-Reviews-Banh_cam_Tu_Quy-Ho_Chi_Minh_City.html,Food,"Bánh cam Tứ Quý số 1 đường 22, p.Phuoc Long B, quận 9, HCM, Thành phố Hồ Chí Minh Việt Nam",
King BBQ Buffet,"216 Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000 Việt Nam","108,501,039","1,067,653,092",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,229.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21074142-Reviews-King_BBQ_Buffet-Ho_Chi_Minh_City.html,Food,"King BBQ Buffet 216 Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000 Việt Nam",
Emna Trà & Kàfe,"102/36 Cống Quỳnh, Thành phố Hồ Chí Minh 700000 Việt Nam","107,667,773","1,066,880,644",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Cà phê, Món kết hợp, Kiểu Việt, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23255264-Reviews-Emna_Tra_Kafe-Ho_Chi_Minh_City.html,Food,"Emna Trà & Kàfe 102/36 Cống Quỳnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
San Fu Lou- MPlaza,"39 Le Duan, Ben Nghe Ward District 1 1B Ground floor MPlaza Shopping Center, Thành phố Hồ Chí Minh Việt Nam","10,781,576","1,067,001,534",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25623664-Reviews-San_Fu_Lou_MPlaza-Ho_Chi_Minh_City.html,Food,"San Fu Lou- MPlaza 39 Le Duan, Ben Nghe Ward District 1 1B Ground floor MPlaza Shopping Center, Thành phố Hồ Chí Minh Việt Nam",
Gà Nướng Ò Ó O,"110 Đinh Tiên Hoàng P.1, Q.Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam","108,093,786","1,065,890,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,50.000 ₫ - 175.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13009709-Reviews-Ga_Nuong_O_O_O-Ho_Chi_Minh_City.html,Food,"Gà Nướng Ò Ó O 110 Đinh Tiên Hoàng P.1, Q.Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam",
Zorro Café & Beer,"54 Nguyễn Thị Huỳnh, Phường 11, Quận Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam","107,955,308","1,066,744,123",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Quầy bar, Cà phê, Đồ ăn nhanh, Quán rượu, Kiểu Việt, Nhà hàng bia",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21275794-Reviews-Zorro_Cafe_Beer-Ho_Chi_Minh_City.html,Food,"Zorro Café & Beer 54 Nguyễn Thị Huỳnh, Phường 11, Quận Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",
Catina Chicken,"202 Cô Bắc Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 710000 Việt Nam","107,642,351","1,066,940,442",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Mỹ, Kiểu Á",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23428281-Reviews-Catina_Chicken-Ho_Chi_Minh_City.html,Food,"Catina Chicken 202 Cô Bắc Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 710000 Việt Nam",
Hương Vị Cafe,"42/20 Nguyễn Giản Thanh, Quận 10, Thành phố Hồ Chí Minh 70000 Việt Nam","107,824,712","1,066,641,694",https://media-cdn.tripadvisor.com/media/photo-s/1c/90/19/98/cafe-ngon.jpg,20.000 ₫ - 50.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23104728-Reviews-Huong_V_Cafe-Ho_Chi_Minh_City.html,Food,"Hương Vị Cafe 42/20 Nguyễn Giản Thanh, Quận 10, Thành phố Hồ Chí Minh 70000 Việt Nam",
Escapism Tea & Coffee,"511 - 513 Điện Biên Phủ, Quận Bình Thạnh Nguồn: http://www.foody.vn/ho-chi-minh/escapism-tea-coffee-dien-bien-phu, Thành phố Hồ Chí Minh 70000 Việt Nam","107,928,621","1,066,998,523",https://media-cdn.tripadvisor.com/media/photo-p/0a/ac/74/e8/live-music-everyday.jpg,40.000 ₫ - 200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8845462-Reviews-Escapism_Tea_Coffee-Ho_Chi_Minh_City.html,Food,"Escapism Tea & Coffee 511 - 513 Điện Biên Phủ, Quận Bình Thạnh Nguồn: http://www.foody.vn/ho-chi-minh/escapism-tea-coffee-dien-bien-phu, Thành phố Hồ Chí Minh 70000 Việt Nam",
Bào Ngư Nhất Phẩm,"172-174 Lê Lai, Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,716,208","1,066,976,649",https://media-cdn.tripadvisor.com/media/photo-s/26/8f/d7/e2/set-mennu-cho-2-ngu-i.jpg,"Hải sản, Kiểu Á, Tốt cho sức khỏe, Súp",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25070814-Reviews-Bao_Ngu_Nh_t_Ph_m-Ho_Chi_Minh_City.html,Food,"Bào Ngư Nhất Phẩm 172-174 Lê Lai, Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Cafe Se,"41 Nguyen Trai 4th Floor, Thành phố Hồ Chí Minh Việt Nam","107,700,732","106,691,474",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Bãi đỗ xe đường phố, Rượu và bia, Chỉ chấp nhận tiền mặt, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26322761-Reviews-Cafe_Se-Ho_Chi_Minh_City.html,Food,"Cafe Se 41 Nguyen Trai 4th Floor, Thành phố Hồ Chí Minh Việt Nam",
The Na’s Cafe & Kitchen,"208 Đường Nguyễn Hữu Cảnh Vinhomes Central Park, Park 3 - SH 11, Thành phố Hồ Chí Minh Việt Nam","107,971,543","1,067,196,825",https://media-cdn.tripadvisor.com/media/photo-p/11/e0/d9/3c/getlstd-property-photo.jpg,85.000 ₫ - 240.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13436344-Reviews-The_Na_s_Cafe_Kitchen-Ho_Chi_Minh_City.html,Food,"The Na’s Cafe & Kitchen 208 Đường Nguyễn Hữu Cảnh Vinhomes Central Park, Park 3 - SH 11, Thành phố Hồ Chí Minh Việt Nam",
The Voice Lounge,"34 Ngo Thoi Nhiem,F.7 District 3, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4793300-Reviews-The_Voice_Lounge-Ho_Chi_Minh_City.html,Food,"The Voice Lounge 34 Ngo Thoi Nhiem,F.7 District 3, Thành phố Hồ Chí Minh 70000 Việt Nam",
Pigbear 's Kitchen,"118/1 Huỳnh Khương An f5 Gò Vấp, Thành phố Hồ Chí Minh 700000 Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Cửa hàng thức ăn ngon, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25150723-Reviews-Pigbear_s_Kitchen-Ho_Chi_Minh_City.html,Food,"Pigbear 's Kitchen 118/1 Huỳnh Khương An f5 Gò Vấp, Thành phố Hồ Chí Minh 700000 Việt Nam",
Nhà hàng Hoa Đăng,"339 Hai Bà Trưng, P8, Q.3, Thành phố Hồ Chí Minh Việt Nam","107,761,461","1,067,055,219",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10795165-Reviews-Loving_Hut_Hoa_Dang_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà hàng Hoa Đăng 339 Hai Bà Trưng, P8, Q.3, Thành phố Hồ Chí Minh Việt Nam",
Quán Mì Cật,"62 Trương Định Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,807,024","1,066,863,035",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15233241-Reviews-Quan_Mi_Cat-Ho_Chi_Minh_City.html,Food,"Quán Mì Cật 62 Trương Định Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Piu Piu,"97 Hai Bà Trưng, Thành phố Hồ Chí Minh 70000 Việt Nam","107,773,123","1,067,041,552",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Thụy Sĩ, Đồ nướng, Kiểu Âu, Kiểu Á",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10475877-Reviews-Piu_Piu-Ho_Chi_Minh_City.html,Food,"Piu Piu 97 Hai Bà Trưng, Thành phố Hồ Chí Minh 70000 Việt Nam",
New York Pizza,"6/22 Duong 65, Thao Dien 6/22, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Ý, Kiểu Mỹ, Pizza",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24976793-Reviews-New_York_Pizza-Ho_Chi_Minh_City.html,Food,"New York Pizza 6/22 Duong 65, Thao Dien 6/22, Thành phố Hồ Chí Minh Việt Nam",
Heli Vegetarian Bistro,"Hoa Cúc, phường 7, quận Phú Nhuận 92 - 94, Thành phố Hồ Chí Minh 70000 Việt Nam","107,986,447","1,066,888,135",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Giao hàng, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Tivi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26526208-Reviews-Heli_Vegetarian_Bistro-Ho_Chi_Minh_City.html,Food,"Heli Vegetarian Bistro Hoa Cúc, phường 7, quận Phú Nhuận 92 - 94, Thành phố Hồ Chí Minh 70000 Việt Nam",
Nhà hàng Chả Cá Lã Vọng 2S,"816/1 Trường Sa Phường 14 Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,901,061","1,066,810,989",https://media-cdn.tripadvisor.com/media/photo-s/10/b5/5c/71/getlstd-property-photo.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12913319-Reviews-Nha_hang_Cha_ca_La_Vong_2S-Ho_Chi_Minh_City.html,Food,"Nhà hàng Chả Cá Lã Vọng 2S 816/1 Trường Sa Phường 14 Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",
Phở Xoăn - Ẩm thực Phố Cổ,"42/6 Tôn Thất Thiệp, Bến Nghé, Thành phố Hồ Chí Minh Việt Nam","107,740,779","1,067,032,608",https://media-cdn.tripadvisor.com/media/photo-s/28/05/2e/aa/a-small-restaurant-that.jpg,"Cửa hàng thức ăn ngon, Kiểu Việt, Kiểu Bữa tối, Thức ăn đường phố, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25250482-Reviews-Ph_Xoan_m_th_c_Ph_C-Ho_Chi_Minh_City.html,Food,"Phở Xoăn - Ẩm thực Phố Cổ 42/6 Tôn Thất Thiệp, Bến Nghé, Thành phố Hồ Chí Minh Việt Nam",
Red T Cafe,"92 Nguyễn Ngọc Phương, Phường 19 Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","107,897,002","106,708,346",https://media-cdn.tripadvisor.com/media/photo-s/1c/0e/af/c1/red-t-cafe.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21297974-Reviews-Red_T_Cafe-Ho_Chi_Minh_City.html,Food,"Red T Cafe 92 Nguyễn Ngọc Phương, Phường 19 Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
Osaka Tonkotsu Ramen,"64 Nguyễn Thời Trung, Thành phố Hồ Chí Minh 70000 Việt Nam","107,516,781","1,066,697,965",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Nhật, Kiểu Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12926186-Reviews-Osaka_Tonkotsu_Ramen-Ho_Chi_Minh_City.html,Food,"Osaka Tonkotsu Ramen 64 Nguyễn Thời Trung, Thành phố Hồ Chí Minh 70000 Việt Nam",
Boom Boom Burgers,"40 Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,681,899","1,066,940,516",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Đồ ăn nhanh,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9553343-Reviews-Boom_Boom_Burgers-Ho_Chi_Minh_City.html,Food,"Boom Boom Burgers 40 Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Xiao Ban Soya Singapore,"2 Hai Trieu 3rd Floor, Bitexco Financial Tower, Ben Nghe ward, District 1, Thành phố Hồ Chí Minh 710095 Việt Nam","107,717,626","1,067,049,615",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,26.000 ₫ - 52.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12596843-Reviews-Xiao_Ban_Soya_Singapore-Ho_Chi_Minh_City.html,Food,"Xiao Ban Soya Singapore 2 Hai Trieu 3rd Floor, Bitexco Financial Tower, Ben Nghe ward, District 1, Thành phố Hồ Chí Minh 710095 Việt Nam",
Lavua Tiki House,"48-50 Ngô Tất Tố Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","107,928,346","1,067,112,824",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,35 ₫ - 219 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16695431-Reviews-Lavua_Tiki_House-Ho_Chi_Minh_City.html,Food,"Lavua Tiki House 48-50 Ngô Tất Tố Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
Shabu Shabu Shimizu,"2b1 Thái Văn Lung Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,800,206","1,067,037,396",https://media-cdn.tripadvisor.com/media/photo-s/1a/87/4d/60/getlstd-property-photo.jpg,119.048 ₫ - 1.428.571 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19849766-Reviews-Shabu_Shabu_Shimizu-Ho_Chi_Minh_City.html,Food,"Shabu Shabu Shimizu 2b1 Thái Văn Lung Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Nomad,"275-277 Pham Ngu Lao, Level 1 Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","1,076,792","106,692,171",https://media-cdn.tripadvisor.com/media/photo-s/1c/e2/8f/22/the-calm-before-the-storm.jpg,"Bữa tối, Đêm muộn, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21375764-Reviews-Nomad-Ho_Chi_Minh_City.html,Food,"Nomad 275-277 Pham Ngu Lao, Level 1 Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Nhà hàng Lạc Thái - 481 Phan Văn Trị,"481 Phan Văn Trị, Thành phố Hồ Chí Minh Việt Nam","108,282,302","1,066,854,825",https://media-cdn.tripadvisor.com/media/photo-s/28/60/32/73/l-c-thai-go-v-p.jpg,"Kiểu Á, Kiểu Thái, Cửa hàng thức ăn ngon",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25350093-Reviews-Lac_Thai_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà hàng Lạc Thái - 481 Phan Văn Trị 481 Phan Văn Trị, Thành phố Hồ Chí Minh Việt Nam",
ZenCafe,"921 Quang Trung Go Vap District, Thành phố Hồ Chí Minh Việt Nam","10,831,309","1,066,687,887",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,12.000 ₫ - 25.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12699946-Reviews-ZenCafe-Ho_Chi_Minh_City.html,Food,"ZenCafe 921 Quang Trung Go Vap District, Thành phố Hồ Chí Minh Việt Nam",
Bar Taopaipai,"8A/G10 Thái Văn Lung, phường, Thành phố Hồ Chí Minh Việt Nam","107,779,066","1,067,061,554",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Quầy bar, Quán rượu",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25362847-Reviews-Bar_Taopaipai-Ho_Chi_Minh_City.html,Food,"Bar Taopaipai 8A/G10 Thái Văn Lung, phường, Thành phố Hồ Chí Minh Việt Nam",
Hoprizon Brewing Kitchen & Taproom,"16-18 Vo Thi Sau St, Tan Dinh Ward, District 1, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Đặt chỗ, Ngồi ngoài trời, Có bãi đỗ xe, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25332423-Reviews-Hoprizon_Brewing_Kitchen_Taproom-Ho_Chi_Minh_City.html,Food,"Hoprizon Brewing Kitchen & Taproom 16-18 Vo Thi Sau St, Tan Dinh Ward, District 1, Thành phố Hồ Chí Minh Việt Nam",
bún tôm hải phòng,"161A Điện Biên Phủ Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","107,984,442","1,067,051,673",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Hải sản, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20954068-Reviews-Bun_Tom_H_i_Phong-Ho_Chi_Minh_City.html,Food,"bún tôm hải phòng 161A Điện Biên Phủ Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
Nhà Hàng Chay Thăng Hoa,"450-452 Điện Biên Phủ, Phường 11, Quận 10, Thành phố Hồ Chí Minh 70000 Việt Nam","108,013,082","1,067,132,669",https://media-cdn.tripadvisor.com/media/photo-s/0f/0f/43/61/beautiful-scenery.jpg,40.000 ₫ - 75.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12342433-Reviews-Thang_Hoa_Chay_Vegan_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Chay Thăng Hoa 450-452 Điện Biên Phủ, Phường 11, Quận 10, Thành phố Hồ Chí Minh 70000 Việt Nam",
Togarashi Sushi & BBQ,"18bis/10 Nguyễn Thị Minh Khai Đa Kao, Quận 1, Thành phố Hồ Chí Minh Việt Nam","10,776,916","106,692,548",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Nhật, Đồ nướng, Sushi",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13417250-Reviews-Togarashi_Sushi_BBQ-Ho_Chi_Minh_City.html,Food,"Togarashi Sushi & BBQ 18bis/10 Nguyễn Thị Minh Khai Đa Kao, Quận 1, Thành phố Hồ Chí Minh Việt Nam",
Vice The Top,"48 Cach Mang Thang 8, Ward 6, District 3 Floor 7th & 8th, Thành phố Hồ Chí Minh 70000 Việt Nam","107,767,461","1,066,835,448",https://media-cdn.tripadvisor.com/media/photo-s/1b/91/b8/4a/baked-new-zealand-mussels.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21126060-Reviews-Vice_The_Top-Ho_Chi_Minh_City.html,Food,"Vice The Top 48 Cach Mang Thang 8, Ward 6, District 3 Floor 7th & 8th, Thành phố Hồ Chí Minh 70000 Việt Nam",
Hotpot Story,"16 Quang Trung Tầng trệt, Phường 10, quận Gò Vấp, Thành phố Hồ Chí Minh Việt Nam","10,805,212","106,796,634",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13072987-Reviews-Hotpot_Story-Ho_Chi_Minh_City.html,Food,"Hotpot Story 16 Quang Trung Tầng trệt, Phường 10, quận Gò Vấp, Thành phố Hồ Chí Minh Việt Nam",
TMT Coffee & Beer,"120 Sương Nguyệt Ánh Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,719,242","1,066,890,942",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Nhà hàng bán bia, Cà phê, Đồ ăn nhanh, Quán rượu, Thức ăn đường phố",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16754556-Reviews-TMT_Coffee_Beer-Ho_Chi_Minh_City.html,Food,"TMT Coffee & Beer 120 Sương Nguyệt Ánh Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Gaga Hoho,"76A-76B Phạm Viết Chánh Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","107,901,978","1,067,107,017",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,50 ₫ - 219 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18816115-Reviews-Gaga_Hoho-Ho_Chi_Minh_City.html,Food,"Gaga Hoho 76A-76B Phạm Viết Chánh Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",
Sushi World Phùng Khắc Khoan,"37 Phùng Khắc Khoan Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,842,139","1,066,983,626",https://media-cdn.tripadvisor.com/media/photo-s/18/8c/2b/2c/sashimi-moriawase.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15850714-Reviews-Sushi_World_Phung_Khac_Khoan-Ho_Chi_Minh_City.html,Food,"Sushi World Phùng Khắc Khoan 37 Phùng Khắc Khoan Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
TC Coffee,"2 bis Nam Quoc Cang st, Pham Ngu Lao ward, dist 1, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Á,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2227679-Reviews-TC_Coffee-Ho_Chi_Minh_City.html,Food,"TC Coffee 2 bis Nam Quoc Cang st, Pham Ngu Lao ward, dist 1, Thành phố Hồ Chí Minh Việt Nam",
Sanité,"46 Trương Quốc Dung, Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh Việt Nam","107,986,137","1,066,728,432",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Nhật, Quốc tế, Kiểu Việt, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26544005-Reviews-Sanite-Ho_Chi_Minh_City.html,Food,"Sanité 46 Trương Quốc Dung, Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh Việt Nam",
Lili's Hub,"21 Nguyễn Trung Ngạn, Thành phố Hồ Chí Minh 700000 Việt Nam","1,078,287,865","1,067,048,547,471,010",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,71.429 ₫ - 476.190 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14062054-Reviews-Lili_s_Hub-Ho_Chi_Minh_City.html,Food,"Lili's Hub 21 Nguyễn Trung Ngạn, Thành phố Hồ Chí Minh 700000 Việt Nam",
Nhà Hang Hoang Ty,"106 Cao Thang, Phuong 4 Quan 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,724,078","1,066,794,545",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Kiểu Á, Cửa hàng thức ăn ngon, Món kết hợp, Kiểu Việt, Kiểu Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19882401-Reviews-Nha_Hang_Hoang_Ty-Ho_Chi_Minh_City.html,Food,"Nhà Hang Hoang Ty 106 Cao Thang, Phuong 4 Quan 3, Thành phố Hồ Chí Minh 700000 Việt Nam",
P's Tasty Dessert,"762 Hồng Bàng, Phường 1, Quận 11, Thành phố Hồ Chí Minh Việt Nam","107,544,946","1,066,412,277",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,60.000 ₫ - 750.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21279526-Reviews-P_s_Tasty_Dessert-Ho_Chi_Minh_City.html,Food,"P's Tasty Dessert 762 Hồng Bàng, Phường 1, Quận 11, Thành phố Hồ Chí Minh Việt Nam",
