Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName
Chilli - Lẩu Nướng Tự Chọn,"105, 232 Đường Vĩnh Khánh Phường 10, Quận 4, Thành phố Hồ Chí Minh Việt Nam","107,626,509","106,701,696",https://media-cdn.tripadvisor.com/media/photo-s/10/05/d3/e4/25-oysters-for-and-1.jpg,"Quán có nhiều món đa dạng, tự nướng, giá hợp lý. Ăn ngày mưa sẽ rất ngon. Chilisjsjsjsnsj sjejejs jssjjs",#1.668 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12664198-Reviews-Chilli_Lau_Nuong_Tu_Chon-Ho_Chi_Minh_City.html,Food,"Chilli - Lẩu Nướng Tự Chọn 105, 232 Đường Vĩnh Khánh Phường 10, Quận 4, Thành phố Hồ Chí Minh Việt Nam"
AKUNA Restaurant,"3C Ton Duc Thang Street 9th Floor, Le Méridien Saigon, Thành phố Hồ Chí Minh 700000 Việt Nam","107,799,372","10,670,730,615,979,100",https://media-cdn.tripadvisor.com/media/photo-s/29/cf/37/3e/open-kitchen-open-showcase.jpg,"ko gian ở đây có phần bếp mở đẹp, ở trên có dãy ống thuỷ tinh phản chiếu ánh đèn vàng ấm áp, mà xung quanh các bạn thì vẫn đủ tối, riêng tư, bị cái hôm đó mình ngồi ở góc hơi xa mà...Thêm",#1.349 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26361450-Reviews-AKUNA_Restaurant-Ho_Chi_Minh_City.html,Food,"AKUNA Restaurant 3C Ton Duc Thang Street 9th Floor, Le Méridien Saigon, Thành phố Hồ Chí Minh 700000 Việt Nam"
大黒屋,"29 Le Thanh Ton Street, Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,792,532","1,067,038,786",https://media-cdn.tripadvisor.com/media/photo-s/08/72/a6/bd/caption.jpg,Bữa trưa,#1.669 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6695048-Reviews-Daikokuya-Ho_Chi_Minh_City.html,Food,"大黒屋 29 Le Thanh Ton Street, Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Chill Dining - Grill & Seafood Oyster Bar,"76A Le Lai Street 27th Floor, Thành phố Hồ Chí Minh Việt Nam","107,716,208","1,066,976,649",https://media-cdn.tripadvisor.com/media/photo-s/29/98/4f/e3/nice-sunset-view.jpg,"Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn",#1.670 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26259480-Reviews-Chill_Dining_Grill_Seafood_Oyster_Bar-Ho_Chi_Minh_City.html,Food,"Chill Dining - Grill & Seafood Oyster Bar 76A Le Lai Street 27th Floor, Thành phố Hồ Chí Minh Việt Nam"
Nhà hàng chay thực dưỡng Quỳnh House,"449/23 Sư Vạn Hạnh Ward 12, Thành phố Hồ Chí Minh 700000 Việt Nam","107,750,269","1,066,677,588",https://media-cdn.tripadvisor.com/media/photo-s/28/68/96/cf/nha-hang-chay-qu-nh-house.jpg,"👍Một buổi tối đầy ấm áp bên món chay nhà hàng Quỳnh House. 👍Hãy đến và trải nghiệm những đặc trưng của ẩm thực chay tại địa chỉ: 449/23 Sư Vạn Hạnh, P12, Q10, Tp. Hcm. 👍Ngon, thanh, đạm các bạn à! 👍Mình sẽ luôn...Thêm",#1.671 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25131192-Reviews-Nha_Hang_Chay_Th_c_Du_ng_Qu_nh_House-Ho_Chi_Minh_City.html,Food,"Nhà hàng chay thực dưỡng Quỳnh House 449/23 Sư Vạn Hạnh Ward 12, Thành phố Hồ Chí Minh 700000 Việt Nam"
CHADA THAI Restaurant VN,"17 Hẻm 796 Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh 72510 Việt Nam","107,743,114","1,066,691,485",https://media-cdn.tripadvisor.com/media/photo-s/29/b4/ba/0c/nha-hang-chada-thai.jpg,"Nhà mình mới ăn ở đây, các món ăn rất ngon hợp vị, có cả món cay và ko cay nè! Nhân viên dễ thương lắm. Thấy giới thiệu có món trưa giá chỉ 60k nên chắc chắn sẽ ủng hộ nhiều. Nên thử nha...Thêm",#1.672 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26327885-Reviews-CHADA_THAI_Restaurant_VN-Ho_Chi_Minh_City.html,Food,"CHADA THAI Restaurant VN 17 Hẻm 796 Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh 72510 Việt Nam"
The Canvas,"Tầng G, Khách sạn Lotte 2a-4a Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,801,495","1,067,032,527",https://media-cdn.tripadvisor.com/media/photo-s/29/2f/69/d6/interior.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Đồ uống",#1.674 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25579420-Reviews-Nha_hang_The_Canvas-Ho_Chi_Minh_City.html,Food,"The Canvas Tầng G, Khách sạn Lotte 2a-4a Tôn Đức Thắng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
4An Vegetarian,"61 Nam Kỳ Khởi Nghĩa Bến Thành Market, Thành phố Hồ Chí Minh 700000 Việt Nam","107,718,973","1,067,005,703",https://media-cdn.tripadvisor.com/media/photo-s/1a/84/22/d1/4an.jpg,"Đồ ăn ra thiếu món tôi đã other, giá cao. Nêm nếm tôi đánh giá 4/10. Tôi sẽ không bao giờ quay lại nhà hàng 4An.",#1.673 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19776172-Reviews-4An_Vegetarian-Ho_Chi_Minh_City.html,Food,"4An Vegetarian 61 Nam Kỳ Khởi Nghĩa Bến Thành Market, Thành phố Hồ Chí Minh 700000 Việt Nam"
The Living Room Wine Bar,"57 Le Anh Xuan, Phuong Ben Thanh, Quan 1, Thành phố Hồ Chí Minh Việt Nam","107,712,246","1,066,954,962",https://media-cdn.tripadvisor.com/media/photo-s/27/74/8e/cd/wine-display.jpg,"Bữa tối, Đêm muộn, Đồ uống",#1.675 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25214746-Reviews-The_Living_Room_Wine_Bar-Ho_Chi_Minh_City.html,Food,"The Living Room Wine Bar 57 Le Anh Xuan, Phuong Ben Thanh, Quan 1, Thành phố Hồ Chí Minh Việt Nam"
Bornga,"208 Nguyễn Hữu Cảnh L5-01, Vincom Lanmark 81, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","108,386,056","1,067,147,298",https://media-cdn.tripadvisor.com/media/photo-s/1c/87/5a/c0/korean-beef.jpg,"Tôi đã đến địa điểm ban đầu của họ. Vào thời điểm đó, chúng là duy nhất. Bây giờ, có vẻ như họ có ít nhất một vài địa điểm. Mặt khác, họ có rau và thịt tươi. Ở phía bên trái, các bảng là...Thêm",#1.676 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15067592-Reviews-Bornga-Ho_Chi_Minh_City.html,Food,"Bornga 208 Nguyễn Hữu Cảnh L5-01, Vincom Lanmark 81, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam"
Taverna Greek - Turkish Restaurant,"307 Nguyễn Lương Bằng Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam","1,073,105","10,672,046",https://media-cdn.tripadvisor.com/media/photo-s/12/42/74/16/getlstd-property-photo.jpg,"Đây là một trong những nhà hàng yêu thích của tôi ở Sài Gòn! Các món ăn thực sự ngon và tươi, kích thước phần là hào phóng (tốt cho việc chia sẻ) và tổng thể nó rất rẻ cho chất lượng bạn nhận được!...Thêm",#1.677 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13809948-Reviews-Taverna_Greek_Turkish_Restaurant-Ho_Chi_Minh_City.html,Food,"Taverna Greek - Turkish Restaurant 307 Nguyễn Lương Bằng Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam"
Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh,"624 Lê Hồng Phong, Thành phố Hồ Chí Minh 700000 Việt Nam","107,708,552","1,066,730,741",https://media-cdn.tripadvisor.com/media/photo-s/1a/6a/2b/4a/photo0jpg.jpg,Đi ăn cùng bạn bè bữa tối dùng steak. Nhà hàng nằm tại 65b Hồ Xuân Hương Q3. Trang trí quán rất thơ mộng và lãng mạn. Không gian mở thích hợp cho việc ăn uống. Cần những quán có style mở như vậy. Đồ...Thêm,Số 1.678 trong số 3.735 Nhà hàng tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14965340-Reviews-Iron_Steak_LHP-Ho_Chi_Minh_City.html,Food,"Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh 624 Lê Hồng Phong, Thành phố Hồ Chí Minh 700000 Việt Nam"
Nhà hàng Little Something,"122 Hồ Tùng Mậu, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,733,666","1,067,030,664",https://media-cdn.tripadvisor.com/media/photo-s/0f/79/f0/7b/2017-06-03-20-48-35-largejpg.jpg,Phở trứng phô mai ngon nhất trong thị trấn. Một chút tốn kém nhưng nó là dễ hiểu vì nó nằm ở khu vực bận rộn nhất trong thị trấn.,#1.679 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10086772-Reviews-Little_Something-Ho_Chi_Minh_City.html,Food,"Nhà hàng Little Something 122 Hồ Tùng Mậu, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Cheongdam Korean BBQ & Sushi,"27 Đường Thảo Điền P. Thảo Điền Q.2, Thành phố Hồ Chí Minh Việt Nam","108,060,213","1,067,354,482",https://media-cdn.tripadvisor.com/media/photo-s/29/1b/1a/e8/caption.jpg,40.000 ₫ - 2.200.000 ₫,#1.680 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21175832-Reviews-Cheongdam_Korean_BBQ_Sushi-Ho_Chi_Minh_City.html,Food,"Cheongdam Korean BBQ & Sushi 27 Đường Thảo Điền P. Thảo Điền Q.2, Thành phố Hồ Chí Minh Việt Nam"
Wharekai Restaurant & Bar,"94 Suong Nguyet Anh St District 1, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/29/7e/b9/33/fine-wine-are-imported.jpg,"Tinh thần, thái độ của anh chị em nhân viên nhà hàng hết sức nhiệt tình, rất tốt và chu đáo, Thức ăn ngon",#1.681 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26132367-Reviews-Wharekai_Restaurant_Bar-Ho_Chi_Minh_City.html,Food,"Wharekai Restaurant & Bar 94 Suong Nguyet Anh St District 1, Thành phố Hồ Chí Minh Việt Nam"
Nha Hang Chay Vajra Vegetarian Restarant,"711 le Hong Phong, Phoung 12, Quan 10, Thành phố Hồ Chí Minh 70000 Việt Nam","10,771,075","106,660,431",https://media-cdn.tripadvisor.com/media/photo-p/0e/3a/73/97/photo1jpg.jpg,Thức ăn khá ngon hình thức cũng đẹp . Tuy nhiên thái độ phục vụ khách của nhân viên rất bất lịch sự. Mình là chuyên viên nhà hàng và cũng ăn rất nhiều nhà hàng nhưng rất tiếc phải nói nhân viên ở đây...Thêm,#1.682 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8642183-Reviews-Nha_Hang_Chay_Vajra_Vegetarian_Restarant-Ho_Chi_Minh_City.html,Food,"Nha Hang Chay Vajra Vegetarian Restarant 711 le Hong Phong, Phoung 12, Quan 10, Thành phố Hồ Chí Minh 70000 Việt Nam"
Meat Me Wood Fire Steakhouse,"82 Song Hành An Phu, District 2, Thành phố Hồ Chí Minh 700000 Việt Nam","108,011,086","10,674,298",https://media-cdn.tripadvisor.com/media/photo-s/13/a6/1e/cb/meat-me-wood-fire-steakhouse.jpg,"Kinh ngạc! ! ! Nằm gần MegaMart, rất ấm cúng và riêng tư. Dịch vụ nhanh và bít tết tuyệt vời, Burger và Phở.",#1.683 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14090256-Reviews-Meat_Me_Wood_Fire_Steakhouse-Ho_Chi_Minh_City.html,Food,"Meat Me Wood Fire Steakhouse 82 Song Hành An Phu, District 2, Thành phố Hồ Chí Minh 700000 Việt Nam"
Sesan Restaurant,"14 Einstein, Binh Tho, Thu Duc, Ho Chi Minh City, Thành phố Hồ Chí Minh 70000 Việt Nam","10,831,202","1,067,859,784",https://media-cdn.tripadvisor.com/media/photo-s/04/50/95/a3/sesan-restaurant.jpg,Nhìn chung thì phục vụ chỗ nào cũng phải nhiệt tình là không nói. Chủ yếu là vào để thưởng thức cái ngon cái mới.,#1.684 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4593926-Reviews-Sesan_Restaurant-Ho_Chi_Minh_City.html,Food,"Sesan Restaurant 14 Einstein, Binh Tho, Thu Duc, Ho Chi Minh City, Thành phố Hồ Chí Minh 70000 Việt Nam"
Sumo BBQ,"120 Bis Nguyễn Đình Chiểu, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,848,233","106,696,049",https://media-cdn.tripadvisor.com/media/photo-s/0e/2d/21/c4/p-20170109-123105-largejpg.jpg,"Bọn mình đến order 2 set lunch, 15 ph sau mang ra dĩa rau, 5 ph sau đó ra bảo món này bếp chưa chuẩn bị nên rất lâu mới có. Vậy sao các bạn ko nói lúc bọn mình order? Quán nên rút kinh...Thêm",#1.685 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2403757-Reviews-Sumo_BBQ-Ho_Chi_Minh_City.html,Food,"Sumo BBQ 120 Bis Nguyễn Đình Chiểu, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Primal Grill,"120 De Tham, Cau Ong Lanh Ward, District 1, Thành phố Hồ Chí Minh Việt Nam","107,632,124","1,066,959,182",https://media-cdn.tripadvisor.com/media/photo-p/29/1d/4d/fe/visited-this-local-restaurant.jpg,"Giao hàng, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Có ghế ăn cho bé, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Nhà hàng không hút thuốc",#1.686 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25577143-Reviews-Primal_Grill-Ho_Chi_Minh_City.html,Food,"Primal Grill 120 De Tham, Cau Ong Lanh Ward, District 1, Thành phố Hồ Chí Minh Việt Nam"
Eien Whisky Bar,"146/6 Nguyễn Văn Thủ, phường Đa Kao, quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,787,578","1,066,968,126",https://media-cdn.tripadvisor.com/media/photo-s/1c/e0/d7/2a/party-with-my-customer.jpg,"Bartender rất biết chiều lòng khách, pha nước ngon, mùi vị cá tính. Mình chắc chắn sẽ quay lại. Có menu các món Nhật riêng, và menu Á - Âu. Quán nằm trong hẻm nhỏ, không gian ấm cúng, thân mật, phù hợp để chill...Thêm",#1.687 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23121851-Reviews-Eien_Whisky_Bar-Ho_Chi_Minh_City.html,Food,"Eien Whisky Bar 146/6 Nguyễn Văn Thủ, phường Đa Kao, quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
TIEM CHI BA,"177 Ter Cách Mạng Tháng 8, Phường 5, Quận 3, TP.Hồ Chí Minh, Thành phố Hồ Chí Minh 700000 Việt Nam","107,774,841","1,066,823,157",https://media-cdn.tripadvisor.com/media/photo-p/27/4d/b4/3b/mon-bun-nem-nu-ng-vn.jpg,Kiểu Việt,#1.689 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25191378-Reviews-Tiem_Chi_Ba-Ho_Chi_Minh_City.html,Food,"TIEM CHI BA 177 Ter Cách Mạng Tháng 8, Phường 5, Quận 3, TP.Hồ Chí Minh, Thành phố Hồ Chí Minh 700000 Việt Nam"
Central Restaurant,"17 - 19 Ton Duc Thang Street, District 1 Liberty Central Saigon Riverside Hotel, Thành phố Hồ Chí Minh 70000 Việt Nam","107,752,134","1,067,066,777",https://media-cdn.tripadvisor.com/media/photo-s/0e/9c/86/e7/photo3jpg.jpg,"Gia đình tôi đặt ăn buffet ở đây qua Mr Kevin ( sđt 0918474460) với giá gần $40/người cho Seafood night tối chủ nhật. Thực đơn hải sản rất ít, lại không được tươi ngon như quảng cáo. Chúng tôi có hỏi thì nhân viên...Thêm",#1.690 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8489733-Reviews-Central_Restaurant-Ho_Chi_Minh_City.html,Food,"Central Restaurant 17 - 19 Ton Duc Thang Street, District 1 Liberty Central Saigon Riverside Hotel, Thành phố Hồ Chí Minh 70000 Việt Nam"
Papas' Chicken & Beer,"S37-1 Hưng Vượng 2, Bùi Bằng Đoàn Quận 7, Thành phố Hồ Chí Minh 70000 Việt Nam","107,297,029","1,067,085,564",https://media-cdn.tripadvisor.com/media/photo-s/17/70/c6/04/img-20190411-182059-largejpg.jpg,"Đồ ăn ngon, nhiều, đi 1 group 3 - 4 người gọi 3 món là no căng. Kim chi, củ cải ngâm, bắp cải trộn free ăn nhiêu cũng được. Có điều lên món hơi lâu. Tóm lại có dịp sẽ ghé nữa",#1.691 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9831209-Reviews-Papas_Chicken_Beer-Ho_Chi_Minh_City.html,Food,"Papas' Chicken & Beer S37-1 Hưng Vượng 2, Bùi Bằng Đoàn Quận 7, Thành phố Hồ Chí Minh 70000 Việt Nam"
Peach Garden Vietnam,"208 Nguyễn Hữu Cảnh Lô L4-02, Vincom Center Landmark 81, Vinhomes Central Park, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","10,795,037","1,067,194,332",https://media-cdn.tripadvisor.com/media/photo-s/1a/70/fc/4d/20191122-113434-largejpg.jpg,"Món vịt quay Bắc Kinh ở đây ngon. Tuy nhiên, khi chế biến (lấy da vịt) cho khách các nhân viên thực hiện nên hạn chế trao đổi để đảm bảo vệ sinh. Vịt sau khi lấy da ra để cuốn bánh tráng, thịt vịt...Thêm",#1.692 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15009348-Reviews-Peach_Garden_Vietnam-Ho_Chi_Minh_City.html,Food,"Peach Garden Vietnam 208 Nguyễn Hữu Cảnh Lô L4-02, Vincom Center Landmark 81, Vinhomes Central Park, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam"
5Wine Eatery & Wine Library,"61 Nam Ky Khoi Nghia, Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,718,973","1,067,005,703",https://media-cdn.tripadvisor.com/media/photo-s/1b/73/27/d5/wine-library.jpg,"Đây là gout của tôi về mặt không gian, âm nhạc và thức ăn cũng như rượu, nhân viên và dịch vụ rất tốt",#1.693 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21012924-Reviews-5Wine_Eatery_Wine_Library-Ho_Chi_Minh_City.html,Food,"5Wine Eatery & Wine Library 61 Nam Ky Khoi Nghia, Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Quán Cơm Gà Hài Nam,"377 - 379 Bis Nguyễn Tri Phương, P.5, Q.10, Thành phố Hồ Chí Minh Việt Nam","10,751,624","106,669,488",https://media-cdn.tripadvisor.com/media/photo-s/16/a4/ac/a7/caption.jpg,"Đối với những người muốn khám phá nhà bếp Việt Nam thực sự, theo quan điểm của tôi đây là một nơi có giá cả rất tốt và các món súp và món cơm lớn. Không cầu kỳ nhưng sống động và có tinh thần...Thêm",#1.695 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10778943-Reviews-Com_Ga_Hai_Nam_Restaurant-Ho_Chi_Minh_City.html,Food,"Quán Cơm Gà Hài Nam 377 - 379 Bis Nguyễn Tri Phương, P.5, Q.10, Thành phố Hồ Chí Minh Việt Nam"
Hoang Yen Buffet,"Me Linh Point Tower 1st floor, 02 Ngo Duc Ke, D1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/0b/17/82/f5/caption.jpg,"Khung cảnh nhà hàng rất lịch sự, ấm cúng Món ăn ngon, đa dạng, giá phải chăng! Đặc biệt rất ngon với món cua rang me và tôm hấp và cả những món salat, gỏi cuốn cũng rất hấp dẫn! Vị trí nhà hàng rất...Thêm",#1.696 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3588893-Reviews-Hoang_Yen_Buffet-Ho_Chi_Minh_City.html,Food,"Hoang Yen Buffet Me Linh Point Tower 1st floor, 02 Ngo Duc Ke, D1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Ola Rooftop Café & Cuisine,"67 Mai Văn Vĩnh, Phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh Việt Nam","107,386,928","1,067,137,624",https://media-cdn.tripadvisor.com/media/photo-p/29/26/e6/d8/outside-facilities.jpg,"Kiểu Mỹ, Kiểu Âu, Kiểu Việt",#1.697 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25579307-Reviews-Ola_Rooftop_Cafe_Cuisine-Ho_Chi_Minh_City.html,Food,"Ola Rooftop Café & Cuisine 67 Mai Văn Vĩnh, Phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh Việt Nam"
Com Tam Hao,"81b Đ. Trần Bình Trọng, Phường 1, Quận 5, Thành ph, Thành phố Hồ Chí Minh Việt Nam","107,538,501","106,681,996",https://media-cdn.tripadvisor.com/media/photo-s/28/e9/b7/de/caption.jpg,"Chỉ chấp nhận tiền mặt, Wifi miễn phí",#1.699 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25462461-Reviews-Com_Tam_Hao-Ho_Chi_Minh_City.html,Food,"Com Tam Hao 81b Đ. Trần Bình Trọng, Phường 1, Quận 5, Thành ph, Thành phố Hồ Chí Minh Việt Nam"
Penang Noodles,"4D Trường Sơn Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam","107,813,997","1,066,623,673",https://media-cdn.tripadvisor.com/media/photo-s/28/c5/9d/72/caption.jpg,"Ấn tượng với món mì xào Jawa, ăn lạ miệng, nêm nếm vừa phải. Mì xào Phúc Kiến ăn ngon, vừa miệng. Có món hủ tiếu xào hơi nhạt đối với mình. Nếu bạn nào muốn thử món lạ miệng thì rcm món mì xào...Thêm",#1.698 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15686517-Reviews-Penang_Noodles-Ho_Chi_Minh_City.html,Food,"Penang Noodles 4D Trường Sơn Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam"
Protein Kitchen,"10 Hung Gia 2, Phuong Tan Phong, Quan 7, Thành phố Hồ Chí Minh 700000 Việt Nam","107,333,275","1,067,066,315",https://media-cdn.tripadvisor.com/media/photo-s/1c/1c/91/91/this-restaurant-is-a.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",#1.700 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20392630-Reviews-Protein_Kitchen-Ho_Chi_Minh_City.html,Food,"Protein Kitchen 10 Hung Gia 2, Phuong Tan Phong, Quan 7, Thành phố Hồ Chí Minh 700000 Việt Nam"
Gọn & Nhẹ - Food & Beer,"6 Ngô Thời Nhiệm Phường 7, Quận 3., Thành phố Hồ Chí Minh 70000 Việt Nam","107,790,326","1,066,883,524",https://media-cdn.tripadvisor.com/media/photo-s/11/85/32/f6/getlstd-property-photo.jpg,"Nice phục vụ, ẩm thực Việt tốt và không khí trong lành. Nơi tuyệt vời để thưởng thức đồ ăn và bia tại thành phố",#1.701 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13297752-Reviews-Gon_Nhe_Food_Beer-Ho_Chi_Minh_City.html,Food,"Gọn & Nhẹ - Food & Beer 6 Ngô Thời Nhiệm Phường 7, Quận 3., Thành phố Hồ Chí Minh 70000 Việt Nam"
Phở Hiền,"68/9A Trần Quang Khải Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,921,651","1,066,927,789",https://media-cdn.tripadvisor.com/media/photo-s/13/5a/92/94/pho-hien.jpg,Mình đi với công ty vào đây ăn trưa một lần rồi cảm giác là thức ăn ok ổn. Nhưng nhân viên order hơi lâu. Rau thì rửa không được sạch lắm mình ăn về bị đau bụng.,#1.702 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14199612-Reviews-Pho_Hien-Ho_Chi_Minh_City.html,Food,"Phở Hiền 68/9A Trần Quang Khải Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Bún Chả Thăng Long,"428 Nguyễn Thị Thập Tân Quy, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam","107,401,413","1,067,026,024",https://media-cdn.tripadvisor.com/media/photo-s/06/13/45/41/buncha-thanglong.jpg,Chúng tôi có một bữa ăn rất ngon tại nhà hàng rất dễ thương này. Các đặc sản BunCha là phải có như là chả giò (tốt nhất tôi đã từng ăn) và fritter salad trái cây. Điều hành bởi một gia đình tốt đẹp.,#1.703 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6688673-Reviews-Bun_Cha_Thang_Long-Ho_Chi_Minh_City.html,Food,"Bún Chả Thăng Long 428 Nguyễn Thị Thập Tân Quy, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam"
