Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName,GoogleMapsURL
The Crab Shack,"122 Phan Xích Long Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam","108,026,707","1,066,821,253",https://media-cdn.tripadvisor.com/media/photo-s/11/61/43/22/cozy-place.jpg,"Bữa trưa, Bữa tối",#2.791 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13076568-Reviews-The_Crab_Shack-Ho_Chi_Minh_City.html,Food,"The Crab Shack 122 Phan Xích Long Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",
Sora Cafe,"2B Lê Duẩn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,790,244","1,066,972,328",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,#2.792 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15612771-Reviews-Sora_Cafe-Ho_Chi_Minh_City.html,Food,"Sora Cafe 2B Lê Duẩn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Eden Cafe,"217 le Van Luong Street, Q7, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/07/62/65/b9/un-petit-coin-de-paradis.jpg,-1,#2.793 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6529279-Reviews-Eden_Cafe-Ho_Chi_Minh_City.html,Food,"Eden Cafe 217 le Van Luong Street, Q7, Thành phố Hồ Chí Minh 70000 Việt Nam",
Lam Ky Goat Hotpot,"47 Nguyen Thi Nho, Thành phố Hồ Chí Minh Việt Nam","107,693,978","1,066,524,889",https://media-cdn.tripadvisor.com/media/photo-s/15/f4/85/e9/grilling-goat-breast.jpg,-1,#2.794 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15582943-Reviews-Lam_Ky_Goat_Hotpot-Ho_Chi_Minh_City.html,Food,"Lam Ky Goat Hotpot 47 Nguyen Thi Nho, Thành phố Hồ Chí Minh Việt Nam",https://maps.app.goo.gl/N7BLTy5oj3qogtFu5
Above Three - Brew & Chill,"64 Lý Tự Trọng Tầng 3, Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,737,414","1,066,941,118",https://media-cdn.tripadvisor.com/media/photo-s/15/d3/da/28/getlstd-property-photo.jpg,40.000 ₫ - 150.000 ₫,#2.794 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15662790-Reviews-Above_Three_Brew_Chill-Ho_Chi_Minh_City.html,Food,"Above Three - Brew & Chill 64 Lý Tự Trọng Tầng 3, Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Uptown Bistro Cafe,"07 Trần Doãn Khanh Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,885,752","1,066,977,273",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,-1,#2.796 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7240325-Reviews-Uptown_Bistro_Cafe-Ho_Chi_Minh_City.html,Food,"Uptown Bistro Cafe 07 Trần Doãn Khanh Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Bún Bò Gánh,"151 Trần Quang Khải Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,921,651","1,066,927,789",https://media-cdn.tripadvisor.com/media/photo-s/16/70/d2/a4/photo0jpg.jpg,"Tôi yêu ẩm thực Việt Nam, đặc biệt là món phở. Bún bò Huế - Một loại phở trên món ăn ưa thích của tôi. Và Bun Bo Ganh là nhà hàng tốt nhất. Súp có hương vị đặc biệt với sả.",#2.797 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15836113-Reviews-Bun_Bo_Ganh-Ho_Chi_Minh_City.html,Food,"Bún Bò Gánh 151 Trần Quang Khải Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Ziggies Saigon Cafe Bistro Bar,"68/21 Hoàng Diệu Phường 12, Quận 4, Thành phố Hồ Chí Minh 700000 Việt Nam","1,075,968","1,066,984,868",https://media-cdn.tripadvisor.com/media/photo-s/15/d1/7d/34/23.jpg,80 ₫ - 150 ₫,#2.799 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15264120-Reviews-Ziggies_Saigon_Cafe_Bistro_Bar-Ho_Chi_Minh_City.html,Food,"Ziggies Saigon Cafe Bistro Bar 68/21 Hoàng Diệu Phường 12, Quận 4, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/A3HL4hBwMR5dEsBC7
Chateau Fusion Cuisine,"104A Trần Quốc Toản Phường 7, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,865,895","1,066,877,914",https://media-cdn.tripadvisor.com/media/photo-s/1a/73/3b/94/20191231-135655-largejpg.jpg,Chúng tôi được đưa đến đây bởi một hướng dẫn viên du lịch và nơi này dường như đầy những người phương Tây và hướng dẫn viên du lịch. Tôi đoán họ đang ở trên một thỏa thuận đá lại. . . lên một con...Thêm,#2.798 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17115312-Reviews-Chateau_Fusion_Cuisine-Ho_Chi_Minh_City.html,Food,"Chateau Fusion Cuisine 104A Trần Quốc Toản Phường 7, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",
Gogi House - Saigon Centre,"92-94 Nam Kỳ Khởi Nghĩa L5-08C Saigon Centre, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,763,107","106,698,524",https://media-cdn.tripadvisor.com/media/photo-s/13/bd/dc/53/gogi-house-saigon-centre.jpg,"Chất lượng thức ăn ở mức trung bình so với giá - Phục vụ cũng khá ổn,nhân viên nhanh nhẹn. không gian bình thường.",#2.800 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14888124-Reviews-Gogi_House_Saigon_Centre-Ho_Chi_Minh_City.html,Food,"Gogi House - Saigon Centre 92-94 Nam Kỳ Khởi Nghĩa L5-08C Saigon Centre, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Quán Cơm Âm Phủ,"60 Tôn Thất Thiệp Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,733,821","1,067,019,531",https://media-cdn.tripadvisor.com/media/photo-s/15/dc/5a/99/most-comfortable-space.jpg,45.000 ₫ - 149.000 ₫,#2.803 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15634672-Reviews-Quan_Com_Am_Phu-Ho_Chi_Minh_City.html,Food,"Quán Cơm Âm Phủ 60 Tôn Thất Thiệp Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Piece Of Drink Café & Bistro,"10D1, NGUYỄN THỊ MINH KHAI, ĐAKAO, QUẬN1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Cà phê, Hải sản, Tốt cho sức khỏe, Quầy rượu vang, Quán bar phục vụ đồ ăn",#2.801 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23946965-Reviews-Piece_Of_Drink_Cafe_Bistro-Ho_Chi_Minh_City.html,Food,"Piece Of Drink Café & Bistro 10D1, NGUYỄN THỊ MINH KHAI, ĐAKAO, QUẬN1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/US1aJkkgXK5uRYm79
Mộc Riêu Nướng 436 Nguyễn Thị Thập,"436 Nguyen Thi Thap, P. Tan Quy, Quan 7 436 Nguyen Thi Thap, Thành phố Hồ Chí Minh Việt Nam","107,401,413","1,067,026,024",https://media-cdn.tripadvisor.com/media/photo-s/27/c8/32/27/khu-v-c-ngoai-tr-i-outdoor.jpg,Kiểu Việt,#2.802 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25243612-Reviews-M_c_Rieu_Nu_ng_436_Nguy_n_Th_Th_p-Ho_Chi_Minh_City.html,Food,"Mộc Riêu Nướng 436 Nguyễn Thị Thập 436 Nguyen Thi Thap, P. Tan Quy, Quan 7 436 Nguyen Thi Thap, Thành phố Hồ Chí Minh Việt Nam",https://maps.app.goo.gl/udSnZYX7mUzrtPUc6
NORIBOI - Omakase Japanese Restaurant,"35 Ngo Quang Huy Thao Dien Ward, District 2, Thành phố Hồ Chí Minh 700000 Việt Nam","108,043,292","106,733,941",https://media-cdn.tripadvisor.com/media/photo-p/29/fd/fb/32/noriboi-is-a-contemporary.jpg,"Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Chỉ chấp nhận tiền mặt, Chấp nhận thẻ tín dụng",#2.804 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26338774-Reviews-NORIBOI_Omakase_Japanese_Restaurant-Ho_Chi_Minh_City.html,Food,"NORIBOI - Omakase Japanese Restaurant 35 Ngo Quang Huy Thao Dien Ward, District 2, Thành phố Hồ Chí Minh 700000 Việt Nam",
Trà Sữa Chatime,"138 - 142 Hai Bà Trưng, Thành phố Hồ Chí Minh 70000 Việt Nam","107,844,131","1,066,964,872",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,-1,#2.805 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8552150-Reviews-Chatime_Milktea-Ho_Chi_Minh_City.html,Food,"Trà Sữa Chatime 138 - 142 Hai Bà Trưng, Thành phố Hồ Chí Minh 70000 Việt Nam",
Mekong Vietnamese Cuisine,"Lot 17, Oishi Town, 28 Đường Thảo Điền Thảo Điền, Quận 2, Thành phố Hồ Chí Minh Việt Nam","108,055,507","1,067,458,478",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,#2.806 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15593959-Reviews-Mekong_Vietnamese_Cuisine-Ho_Chi_Minh_City.html,Food,"Mekong Vietnamese Cuisine Lot 17, Oishi Town, 28 Đường Thảo Điền Thảo Điền, Quận 2, Thành phố Hồ Chí Minh Việt Nam",
Bún Chả 54,"54 Đinh Tiên Hoàng Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,927,837","1,066,959,137",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Đang đói,chạy ngan qua quán,cái dô luôn ah,bún chả tương đối ngon,quán sạch.Lần sau sẽ quay ại quán nè.^^",#2.807 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2449325-Reviews-Bun_Cha_54-Ho_Chi_Minh_City.html,Food,"Bún Chả 54 54 Đinh Tiên Hoàng Quận 1, Thành phố Hồ Chí Minh Việt Nam",
MODIS Dining Bar,"8A/A16 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,777,353","106,698,089",https://media-cdn.tripadvisor.com/media/photo-p/15/93/3b/7a/modis-dining-bar.jpg,"Không gian nhỏ nhưng ấm cúng. Được nghe nhạc hay, đồ uống đa dạng, đồ ăn ngon, trang trí đẹp mắt, rẻ.",#2.809 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15339380-Reviews-MODIS_Dining_Bar-Ho_Chi_Minh_City.html,Food,"MODIS Dining Bar 8A/A16 Thái Văn Lung Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/r5Qf6cnH2hMyFCKq7
Enza Japan Style Bbq,"District 7, Phu My Hung, Thành phố Hồ Chí Minh 70000 Việt Nam","10,769,561","106,663,501",https://media-cdn.tripadvisor.com/media/photo-p/0e/29/3a/83/enza-japan-style-bbq.jpg,"Kiểu Nhật, Đồ nướng",#2.810 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7650936-Reviews-Enza_Japan_Style_Bbq-Ho_Chi_Minh_City.html,Food,"Enza Japan Style Bbq District 7, Phu My Hung, Thành phố Hồ Chí Minh 70000 Việt Nam",
Luly Ẩm Thực Chay,"19 Nguyễn Thi Minh Khai Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,872,147","1,067,022,391",https://media-cdn.tripadvisor.com/media/photo-s/15/87/0b/ea/sweet-and-sour-tofu-balls.jpg,Kiểu Trung Quốc,#2.811 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15521872-Reviews-Luly_Am_Thuc_Chay-Ho_Chi_Minh_City.html,Food,"Luly Ẩm Thực Chay 19 Nguyễn Thi Minh Khai Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh,"248B Nguyễn Văn Hưởnh, P. Thảo Điền, Q.2, Thành phố Hồ Chí Minh 70000 Việt Nam","108,074,245","1,067,329,501",https://media-cdn.tripadvisor.com/media/photo-s/0a/7b/e5/8d/chipotle-rice-bowl-salad.jpg,"Eden là nhà hàng của chúng tôi đến thành phố Hồ Chí Minh, thường là cho bữa sáng, nhưng vào dịp này cho các chủ nhật cũng vậy. Đối với bữa sáng của họ, tôi muốn giới thiệu. . . . tốt, tất cả mọi...Thêm",Số 2.812 trong số 3.734 Nhà hàng tại Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9867292-Reviews-Eden_Garden_Cafe_Restaurant-Ho_Chi_Minh_City.html,Food,"Trường Đại học Công Nghệ Thông Tin - Thành phố Hồ Chí Minh 248B Nguyễn Văn Hưởnh, P. Thảo Điền, Q.2, Thành phố Hồ Chí Minh 70000 Việt Nam",
Ngon Restaurant,"160 Pasteur street, District 1, Thành phố Hồ Chí Minh Việt Nam","107,773,464","1,066,996,325",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Chỗ ngồi, Phục vụ đồ uống có cồn, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",#2.808 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25388089-Reviews-Ngon_Restaurant-Ho_Chi_Minh_City.html,Food,"Ngon Restaurant 160 Pasteur street, District 1, Thành phố Hồ Chí Minh Việt Nam",https://maps.app.goo.gl/hK8hq8BafV8UwroWA
Hoa Túc,"6A Ngo Thoi Nhiem, District 3, Thành phố Hồ Chí Minh Việt Nam","107,790,326","1,066,883,524",https://media-cdn.tripadvisor.com/media/photo-s/29/f9/6b/72/caption.jpg,"Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Chỉ chấp nhận tiền mặt, Chấp nhận thẻ tín dụng",#2.813 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26307831-Reviews-Hoa_Tuc-Ho_Chi_Minh_City.html,Food,"Hoa Túc 6A Ngo Thoi Nhiem, District 3, Thành phố Hồ Chí Minh Việt Nam",https://maps.app.goo.gl/Lnz2vgcGm6fABKRi6
Bún Riêu Cua - Bàn Cờ,"Hẻm 128/1 Bàn Cờ Phường 3, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,-1,#2.814 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15512187-Reviews-Bun_Rieu_Cua_Ban_Co-Ho_Chi_Minh_City.html,Food,"Bún Riêu Cua - Bàn Cờ Hẻm 128/1 Bàn Cờ Phường 3, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",
Hủ Tiếu Ốc Chú Tũn,"57/21 Hồ Thị Kỷ Phường 1, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam","107,665,459","1,066,764,649",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Kiểu Việt,#2.814 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15512177-Reviews-Hu_Tieu_Oc_Chu_Tun-Ho_Chi_Minh_City.html,Food,"Hủ Tiếu Ốc Chú Tũn 57/21 Hồ Thị Kỷ Phường 1, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",
Chidori Coffee in Bed,"25A Lam Sơn Phường 2, Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam","108,120,404","106,667,029",https://media-cdn.tripadvisor.com/media/photo-s/17/f4/7a/aa/rest-your-tired-body.jpg,"Nhân viên nhiệt tình, dễ thương, phục vụ tận tâm , không gian quán yên tĩnh. Tuy nhiên quán quá nóng. Khi mới vào box bí không chịu được. Hên mấy bạn nhân viên hiểu giảm nhiệt độ máy lạnh nên về sau còn đỡ....Thêm",#2.816 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16648044-Reviews-Chidori_Coffee_in_Bed-Ho_Chi_Minh_City.html,Food,"Chidori Coffee in Bed 25A Lam Sơn Phường 2, Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/LDBn21MWUz6UmUUW9
Món Huế Cô Hương,"9 Huỳnh Mẫn Đạt, P.19, Quận Bình Thạnh, Thành phố Hồ Chí Minh 70000 Việt Nam","107,912,326","1,067,088,254",https://media-cdn.tripadvisor.com/media/photo-s/09/da/da/6c/mon-hue-co-huong.jpg,Kiểu Việt,#2.818 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8488804-Reviews-Mon_Hue_Co_Huong-Ho_Chi_Minh_City.html,Food,"Món Huế Cô Hương 9 Huỳnh Mẫn Đạt, P.19, Quận Bình Thạnh, Thành phố Hồ Chí Minh 70000 Việt Nam",
Com Dong Nhan,"11 Ton That Thiep, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,740,779","1,067,032,608",https://media-cdn.tripadvisor.com/media/photo-s/09/cf/f4/fe/com-dong-nhan.jpg,"Các món ăn thuần túy cơm Việt Nam. Chất lượng tuyệt vời, giá phải chăng phù hợp với nhân viên văn phòng.",#2.817 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4793484-Reviews-Com_Dong_Nhan-Ho_Chi_Minh_City.html,Food,"Com Dong Nhan 11 Ton That Thiep, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/GNqTgHBDyqNTzUwG6
Nhà hàng Cơm Niêu Việt Nam,"234 Cộng Hòa Phường 4, Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam","108,008,668","1,066,608,508",https://media-cdn.tripadvisor.com/media/photo-o/0b/79/60/f4/getlstd-property-photo.jpg,Nhà hàng cơm niêu Việt Nam là một trong những nhà hàng gần sân bay Tân Sơn Nhất với rất nhiều món ăn đặc sản mang hương vị các vùng miền đặc trưng nhất là các món ăn mang bị bắt là một điểm đến...Thêm,#2.819 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11548706-Reviews-Com_Nieu_Viet_Nam_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà hàng Cơm Niêu Việt Nam 234 Cộng Hòa Phường 4, Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/P36RwSaqYdejsJVe8
Matsuri - Yaki Restaurant,"178 Pasteur, P. Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,782,374","1,066,984,734",https://media-cdn.tripadvisor.com/media/photo-s/25/38/5b/1c/m-t-ti-n.jpg,"Kiểu Nhật, Đồ nướng, Kiểu Á, Thịt nướng, Quán rượu",#2.820 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24089019-Reviews-Matsuri_Yaki_Restaurant-Ho_Chi_Minh_City.html,Food,"Matsuri - Yaki Restaurant 178 Pasteur, P. Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",https://maps.app.goo.gl/kqUrJmyHy9c2fxy89
Nhà Hàng Việt,"9-11 Phan Chu Trinh, Bến Thành, Quận 1 Cửa Tây Chợ Bến Thành, Thành phố Hồ Chí Minh 700000 Việt Nam","107,633,657","106,656,031",https://media-cdn.tripadvisor.com/media/photo-p/0b/b7/ff/2c/getlstd-property-photo.jpg,"Phù hợp với người ăn chay, Tùy chọn ăn chay",#2.821 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10768940-Reviews-Viet_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Việt 9-11 Phan Chu Trinh, Bến Thành, Quận 1 Cửa Tây Chợ Bến Thành, Thành phố Hồ Chí Minh 700000 Việt Nam",
Bánh Xèo Mười Xiềm,"190 Nam Kỳ Khởi Nghĩa Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam","107,914,427","1,066,824,927",https://media-cdn.tripadvisor.com/media/photo-s/08/8a/bd/3e/banh-xeo-muoi-xiem.jpg,"An toàn vệ sinh không tốt. Nhân viên dùng đĩa nhựa hâm nóng đồ ăn trong lò Viba cho khách. nấm kim châm tránh bánh cắt trực tiếp từ túi đóng gói, không rửa và tráng bánh luôn cho khách. Bếp vừa hút thuốc vừa...Thêm",#2.822 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7811385-Reviews-Banh_Xeo_Muoi_Xiem-Ho_Chi_Minh_City.html,Food,"Bánh Xèo Mười Xiềm 190 Nam Kỳ Khởi Nghĩa Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",
Tandoor Restaurant,"17/10 Lê Thánh Tôn Street District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,727,535","1,066,970,175",https://media-cdn.tripadvisor.com/media/photo-s/29/ab/ce/9b/caption.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Bãi đỗ xe đường phố, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc, Có thẻ quà tặng",#2.823 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25321404-Reviews-Tandoor_Restaurant-Ho_Chi_Minh_City.html,Food,"Tandoor Restaurant 17/10 Lê Thánh Tôn Street District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Makhanbhog,"Đ. Tôn Đức Thắng/23 Ward, Bến Nghé, Quận 1, Thành, Thành phố Hồ Chí Minh 700000 Việt Nam","10,780,668","1,067,077,893",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Tivi, Phục vụ đồ uống có cồn, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng",#2.824 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25360849-Reviews-Makhanbhog-Ho_Chi_Minh_City.html,Food,"Makhanbhog Đ. Tôn Đức Thắng/23 Ward, Bến Nghé, Quận 1, Thành, Thành phố Hồ Chí Minh 700000 Việt Nam",
Bánh canh cá lóc bột gạo O Nữ,"11 Phan Bội Châu Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","108,033,437","1,067,003,699",https://media-cdn.tripadvisor.com/media/photo-s/14/d3/d3/2a/getlstd-property-photo.jpg,Mình đến quán vào một buổi chiều mưa nhưng lại được phục vụ món bánh canh nóng tuyệt vời. Ông bà chủ ở đây khá mến khách và vui vẻ.,#2.825 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15180015-Reviews-Banh_Canh_Ca_Loc_O_Nu-Ho_Chi_Minh_City.html,Food,"Bánh canh cá lóc bột gạo O Nữ 11 Phan Bội Châu Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/jwzUPXWdK3HKCbDeA
Cafe Dang Xua,"362B An Dương Vương, Thành phố Hồ Chí Minh 700000 Việt Nam","107,560,637","1,066,665,412",https://media-cdn.tripadvisor.com/media/photo-s/14/f3/12/9f/img-20180930-091555858.jpg,Kiểu Việt,#2.825 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15190091-Reviews-Cafe_Dang_Xua-Ho_Chi_Minh_City.html,Food,"Cafe Dang Xua 362B An Dương Vương, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/THo9X8gcCQY1ktAr5
Hàu Ốc Nhà Cổ,"77/17 Huỳnh Tịnh Của Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,899,233","10,668,668",https://media-cdn.tripadvisor.com/media/photo-p/13/cd/29/d5/photo0jpg.jpg,"Tôi thích nó. Ẩn trong một con hẻm nhỏ, khá khó khăn để tìm nơi này ở lần đầu tiên. Nhưng nó xứng đáng. Vỏ là tốt nhưng hàu là hương vị lớn và tốt. Sẽ recomment cho bạn bè của tôi",#2.827 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13283183-Reviews-Oyster_Snail_Old_House_Restaurant-Ho_Chi_Minh_City.html,Food,"Hàu Ốc Nhà Cổ 77/17 Huỳnh Tịnh Của Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",
